timestamp,message
1776821784837,"{""time"":""2026-04-22T01:36:24.837Z"",""type"":""platform.initStart"",""record"":{""initializationType"":""on-demand"",""phase"":""init"",""runtimeVersion"":""python:3.14.DurableFunction.v13"",""runtimeVersionArn"":""arn:aws:lambda:us-east-2::runtime:6a18f8e2e69c0be566b1a6e42d8d759c7f0f0b21acdc9f45bb7c2c527a8ea13a"",""functionName"":""fase1-counter-durable"",""functionVersion"":""$LATEST""}}"
1776821785471,"{""timestamp"": ""2026-04-22T01:36:25Z"", ""level"": ""INFO"", ""message"": ""Found credentials in environment variables."", ""logger"": ""botocore.credentials"", ""requestId"": """"}
"
1776821785569,"{""time"":""2026-04-22T01:36:25.569Z"",""type"":""platform.start"",""record"":{""requestId"":""f720ec99-68bd-4f55-8f6a-8b51807928ef"",""functionArn"":""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST"",""version"":""$LATEST""}}"
1776821785807,"{""timestamp"": ""2026-04-22T01:36:25Z"", ""level"": ""INFO"", ""message"": ""Received event={'test_case': 'counter_idempotency_001', 'description': '1.3 Idempotency test - re-invoke with the same execution name after a successful run; durable runtime must return cached result without re-executing steps', 'state': {'value': 0, 'version': 0}, 'operation': 'increment', 'amount': 1, 'fail_mode': 'none'}"", ""logger"": ""root"", ""requestId"": ""f720ec99-68bd-4f55-8f6a-8b51807928ef"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/fd2aadf9-c3d3-4d32-92ed-4dd43c80910c/d5b11d1c-8b57-3714-adea-f4ea5fae6420""}
"
1776821785826,"{""timestamp"": ""2026-04-22T01:36:25Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""invocation_attempt\"", \""test_case\"": \""counter_idempotency_001\"", \""invocation_count\"": 1, \""seconds_since_module_load\"": 0.24, \""is_likely_replay\"": false}"", ""logger"": ""root"", ""requestId"": ""f720ec99-68bd-4f55-8f6a-8b51807928ef"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/fd2aadf9-c3d3-4d32-92ed-4dd43c80910c/d5b11d1c-8b57-3714-adea-f4ea5fae6420""}
"
1776821785826,"{""timestamp"": ""2026-04-22T01:36:25Z"", ""level"": ""INFO"", ""message"": ""Initializing counter state"", ""logger"": ""root"", ""requestId"": ""f720ec99-68bd-4f55-8f6a-8b51807928ef"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/fd2aadf9-c3d3-4d32-92ed-4dd43c80910c/d5b11d1c-8b57-3714-adea-f4ea5fae6420"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776821785827,"{""timestamp"": ""2026-04-22T01:36:25Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_invocation\"", \""test_case\"": \""counter_idempotency_001\"", \""step\"": \""initialize_counter\"", \""wall_time\"": 1776821785.8271594}"", ""logger"": ""root"", ""requestId"": ""f720ec99-68bd-4f55-8f6a-8b51807928ef"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/fd2aadf9-c3d3-4d32-92ed-4dd43c80910c/d5b11d1c-8b57-3714-adea-f4ea5fae6420"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776821785827,"{""timestamp"": ""2026-04-22T01:36:25Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_duration\"", \""test_case\"": \""counter_idempotency_001\"", \""step\"": \""initialize_counter\"", \""duration_ms\"": 0.421, \""status\"": \""success\""}"", ""logger"": ""root"", ""requestId"": ""f720ec99-68bd-4f55-8f6a-8b51807928ef"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/fd2aadf9-c3d3-4d32-92ed-4dd43c80910c/d5b11d1c-8b57-3714-adea-f4ea5fae6420"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776821786220,"{""timestamp"": ""2026-04-22T01:36:26Z"", ""level"": ""INFO"", ""message"": ""Applying operation=increment, amount=1, fail_mode=none, current_state={'value': 0, 'version': 0}, failure_key=None"", ""logger"": ""root"", ""requestId"": ""f720ec99-68bd-4f55-8f6a-8b51807928ef"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/fd2aadf9-c3d3-4d32-92ed-4dd43c80910c/d5b11d1c-8b57-3714-adea-f4ea5fae6420"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776821786226,"{""timestamp"": ""2026-04-22T01:36:26Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_invocation\"", \""test_case\"": \""counter_idempotency_001\"", \""step\"": \""apply_counter_operation\"", \""operation\"": \""increment\"", \""fail_mode\"": \""none\"", \""wall_time\"": 1776821786.2205484}"", ""logger"": ""root"", ""requestId"": ""f720ec99-68bd-4f55-8f6a-8b51807928ef"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/fd2aadf9-c3d3-4d32-92ed-4dd43c80910c/d5b11d1c-8b57-3714-adea-f4ea5fae6420"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776821786246,"{""timestamp"": ""2026-04-22T01:36:26Z"", ""level"": ""INFO"", ""message"": ""Updated state={'value': 1, 'version': 1}"", ""logger"": ""root"", ""requestId"": ""f720ec99-68bd-4f55-8f6a-8b51807928ef"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/fd2aadf9-c3d3-4d32-92ed-4dd43c80910c/d5b11d1c-8b57-3714-adea-f4ea5fae6420"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776821786246,"{""timestamp"": ""2026-04-22T01:36:26Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_duration\"", \""test_case\"": \""counter_idempotency_001\"", \""step\"": \""apply_counter_operation\"", \""operation\"": \""increment\"", \""fail_mode\"": \""none\"", \""duration_ms\"": 26.252, \""status\"": \""success\""}"", ""logger"": ""root"", ""requestId"": ""f720ec99-68bd-4f55-8f6a-8b51807928ef"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/fd2aadf9-c3d3-4d32-92ed-4dd43c80910c/d5b11d1c-8b57-3714-adea-f4ea5fae6420"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
