timestamp,message
1776819319173,"{""time"":""2026-04-22T00:55:19.173Z"",""type"":""platform.initStart"",""record"":{""initializationType"":""on-demand"",""phase"":""init"",""runtimeVersion"":""python:3.14.DurableFunction.v13"",""runtimeVersionArn"":""arn:aws:lambda:us-east-2::runtime:6a18f8e2e69c0be566b1a6e42d8d759c7f0f0b21acdc9f45bb7c2c527a8ea13a"",""functionName"":""fase1-counter-durable"",""functionVersion"":""$LATEST""}}"
1776819319788,"{""timestamp"": ""2026-04-22T00:55:19Z"", ""level"": ""INFO"", ""message"": ""Found credentials in environment variables."", ""logger"": ""botocore.credentials"", ""requestId"": """"}
"
1776819319891,"{""time"":""2026-04-22T00:55:19.891Z"",""type"":""platform.start"",""record"":{""requestId"":""3e1e24b1-cc03-4cbf-bff1-e738b19d9b81"",""functionArn"":""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST"",""version"":""$LATEST""}}"
1776819320142,"{""timestamp"": ""2026-04-22T00:55:20Z"", ""level"": ""INFO"", ""message"": ""Received event={'test_case': 'counter_fail_once_001', 'description': '1.2 Transient failure recovery - first invocation fails, durable runtime retries automatically and succeeds', 'state': {'value': 0, 'version': 0}, 'operation': 'increment', 'amount': 1, 'fail_mode': 'once', 'failure_key': 'phase1-fail-once-counter-001'}"", ""logger"": ""root"", ""requestId"": ""3e1e24b1-cc03-4cbf-bff1-e738b19d9b81"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/545acdd0-9e61-409c-940c-7918214dd8e6/db39bfc0-4c14-3c5c-afcf-15fe16732515""}
"
1776819320143,"{""timestamp"": ""2026-04-22T00:55:20Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""invocation_attempt\"", \""test_case\"": \""counter_fail_once_001\"", \""invocation_count\"": 1, \""seconds_since_module_load\"": 0.255, \""is_likely_replay\"": false}"", ""logger"": ""root"", ""requestId"": ""3e1e24b1-cc03-4cbf-bff1-e738b19d9b81"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/545acdd0-9e61-409c-940c-7918214dd8e6/db39bfc0-4c14-3c5c-afcf-15fe16732515""}
"
1776819320143,"{""timestamp"": ""2026-04-22T00:55:20Z"", ""level"": ""INFO"", ""message"": ""Initializing counter state"", ""logger"": ""root"", ""requestId"": ""3e1e24b1-cc03-4cbf-bff1-e738b19d9b81"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/545acdd0-9e61-409c-940c-7918214dd8e6/db39bfc0-4c14-3c5c-afcf-15fe16732515"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776819320143,"{""timestamp"": ""2026-04-22T00:55:20Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_invocation\"", \""test_case\"": \""counter_fail_once_001\"", \""step\"": \""initialize_counter\"", \""wall_time\"": 1776819320.1434844}"", ""logger"": ""root"", ""requestId"": ""3e1e24b1-cc03-4cbf-bff1-e738b19d9b81"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/545acdd0-9e61-409c-940c-7918214dd8e6/db39bfc0-4c14-3c5c-afcf-15fe16732515"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776819320143,"{""timestamp"": ""2026-04-22T00:55:20Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_duration\"", \""test_case\"": \""counter_fail_once_001\"", \""step\"": \""initialize_counter\"", \""duration_ms\"": 0.244, \""status\"": \""success\""}"", ""logger"": ""root"", ""requestId"": ""3e1e24b1-cc03-4cbf-bff1-e738b19d9b81"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/545acdd0-9e61-409c-940c-7918214dd8e6/db39bfc0-4c14-3c5c-afcf-15fe16732515"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776819320575,"{""timestamp"": ""2026-04-22T00:55:20Z"", ""level"": ""INFO"", ""message"": ""Applying operation=increment, amount=1, fail_mode=once, current_state={'value': 0, 'version': 0}, failure_key=phase1-fail-once-counter-001"", ""logger"": ""root"", ""requestId"": ""3e1e24b1-cc03-4cbf-bff1-e738b19d9b81"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/545acdd0-9e61-409c-940c-7918214dd8e6/db39bfc0-4c14-3c5c-afcf-15fe16732515"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776819320582,"{""timestamp"": ""2026-04-22T00:55:20Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_invocation\"", \""test_case\"": \""counter_fail_once_001\"", \""step\"": \""apply_counter_operation\"", \""operation\"": \""increment\"", \""fail_mode\"": \""once\"", \""wall_time\"": 1776819320.582366}"", ""logger"": ""root"", ""requestId"": ""3e1e24b1-cc03-4cbf-bff1-e738b19d9b81"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/545acdd0-9e61-409c-940c-7918214dd8e6/db39bfc0-4c14-3c5c-afcf-15fe16732515"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
