timestamp,message
1776822095141,"{""time"":""2026-04-22T01:41:35.141Z"",""type"":""platform.initStart"",""record"":{""initializationType"":""on-demand"",""phase"":""init"",""runtimeVersion"":""python:3.14.DurableFunction.v13"",""runtimeVersionArn"":""arn:aws:lambda:us-east-2::runtime:6a18f8e2e69c0be566b1a6e42d8d759c7f0f0b21acdc9f45bb7c2c527a8ea13a"",""functionName"":""fase1-counter-durable"",""functionVersion"":""$LATEST""}}"
1776822096384,"{""timestamp"": ""2026-04-22T01:41:36Z"", ""level"": ""INFO"", ""message"": ""Found credentials in environment variables."", ""logger"": ""botocore.credentials"", ""requestId"": """"}
"
1776822096493,"{""time"":""2026-04-22T01:41:36.493Z"",""type"":""platform.start"",""record"":{""requestId"":""7c0da680-de5c-4203-bdcb-11671b02a1fe"",""functionArn"":""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST"",""version"":""$LATEST""}}"
1776822096723,"{""timestamp"": ""2026-04-22T01:41:36Z"", ""level"": ""INFO"", ""message"": ""Received event={'test_case': 'counter_concurrent_001', 'description': '1.3 Concurrency test - invoke this event multiple times simultaneously with different execution names to observe sequential ordering; durable runtime processes operations one at a time', 'state': {'value': 0, 'version': 0}, 'operation': 'increment', 'amount': 1, 'fail_mode': 'none'}"", ""logger"": ""root"", ""requestId"": ""7c0da680-de5c-4203-bdcb-11671b02a1fe"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/c7f716a2-a17a-4502-8057-0a50d592a04d/683fd01f-f1c5-3a06-9144-ad402c9c2efa""}
"
1776822096723,"{""timestamp"": ""2026-04-22T01:41:36Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""invocation_attempt\"", \""test_case\"": \""counter_concurrent_001\"", \""invocation_count\"": 1, \""seconds_since_module_load\"": 0.234, \""is_likely_replay\"": false}"", ""logger"": ""root"", ""requestId"": ""7c0da680-de5c-4203-bdcb-11671b02a1fe"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/c7f716a2-a17a-4502-8057-0a50d592a04d/683fd01f-f1c5-3a06-9144-ad402c9c2efa""}
"
1776822096724,"{""timestamp"": ""2026-04-22T01:41:36Z"", ""level"": ""INFO"", ""message"": ""Initializing counter state"", ""logger"": ""root"", ""requestId"": ""7c0da680-de5c-4203-bdcb-11671b02a1fe"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/c7f716a2-a17a-4502-8057-0a50d592a04d/683fd01f-f1c5-3a06-9144-ad402c9c2efa"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776822096742,"{""timestamp"": ""2026-04-22T01:41:36Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_invocation\"", \""test_case\"": \""counter_concurrent_001\"", \""step\"": \""initialize_counter\"", \""wall_time\"": 1776822096.742652}"", ""logger"": ""root"", ""requestId"": ""7c0da680-de5c-4203-bdcb-11671b02a1fe"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/c7f716a2-a17a-4502-8057-0a50d592a04d/683fd01f-f1c5-3a06-9144-ad402c9c2efa"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776822096743,"{""timestamp"": ""2026-04-22T01:41:36Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_duration\"", \""test_case\"": \""counter_concurrent_001\"", \""step\"": \""initialize_counter\"", \""duration_ms\"": 18.986, \""status\"": \""success\""}"", ""logger"": ""root"", ""requestId"": ""7c0da680-de5c-4203-bdcb-11671b02a1fe"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/c7f716a2-a17a-4502-8057-0a50d592a04d/683fd01f-f1c5-3a06-9144-ad402c9c2efa"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776822097160,"{""timestamp"": ""2026-04-22T01:41:37Z"", ""level"": ""INFO"", ""message"": ""Applying operation=increment, amount=1, fail_mode=none, current_state={'value': 0, 'version': 0}, failure_key=None"", ""logger"": ""root"", ""requestId"": ""7c0da680-de5c-4203-bdcb-11671b02a1fe"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/c7f716a2-a17a-4502-8057-0a50d592a04d/683fd01f-f1c5-3a06-9144-ad402c9c2efa"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776822097160,"{""timestamp"": ""2026-04-22T01:41:37Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_invocation\"", \""test_case\"": \""counter_concurrent_001\"", \""step\"": \""apply_counter_operation\"", \""operation\"": \""increment\"", \""fail_mode\"": \""none\"", \""wall_time\"": 1776822097.1604629}"", ""logger"": ""root"", ""requestId"": ""7c0da680-de5c-4203-bdcb-11671b02a1fe"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/c7f716a2-a17a-4502-8057-0a50d592a04d/683fd01f-f1c5-3a06-9144-ad402c9c2efa"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
