timestamp,message
1776822985655,"{""time"":""2026-04-22T01:56:25.655Z"",""type"":""platform.initStart"",""record"":{""initializationType"":""on-demand"",""phase"":""init"",""runtimeVersion"":""python:3.14.DurableFunction.v13"",""runtimeVersionArn"":""arn:aws:lambda:us-east-2::runtime:6a18f8e2e69c0be566b1a6e42d8d759c7f0f0b21acdc9f45bb7c2c527a8ea13a"",""functionName"":""fase1-counter-durable"",""functionVersion"":""$LATEST""}}"
1776822986426,"{""timestamp"": ""2026-04-22T01:56:26Z"", ""level"": ""INFO"", ""message"": ""Found credentials in environment variables."", ""logger"": ""botocore.credentials"", ""requestId"": """"}
"
1776822986526,"{""time"":""2026-04-22T01:56:26.526Z"",""type"":""platform.start"",""record"":{""requestId"":""b01e1775-098b-4278-8078-b7d0d06d1858"",""functionArn"":""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST"",""version"":""$LATEST""}}"
1776822986756,"{""timestamp"": ""2026-04-22T01:56:26Z"", ""level"": ""INFO"", ""message"": ""Received event={'test_case': 'counter_replay_observation_001', 'description': '1.2 Replay observation - introduces a sleep to allow manual termination mid-execution; re-invoke with same execution name to observe checkpoint-and-replay', 'state': {'value': 0, 'version': 0}, 'operation': 'increment', 'amount': 1, 'fail_mode': 'none', 'debug_sleep_seconds': 30}"", ""logger"": ""root"", ""requestId"": ""b01e1775-098b-4278-8078-b7d0d06d1858"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/ee38fe71-1419-4337-acf2-e48014036c74/8f5af08f-01a4-3704-a289-032be224c2d8""}
"
1776822986756,"{""timestamp"": ""2026-04-22T01:56:26Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""invocation_attempt\"", \""test_case\"": \""counter_replay_observation_001\"", \""invocation_count\"": 1, \""seconds_since_module_load\"": 0.234, \""is_likely_replay\"": false}"", ""logger"": ""root"", ""requestId"": ""b01e1775-098b-4278-8078-b7d0d06d1858"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/ee38fe71-1419-4337-acf2-e48014036c74/8f5af08f-01a4-3704-a289-032be224c2d8""}
"
1776822986757,"{""timestamp"": ""2026-04-22T01:56:26Z"", ""level"": ""INFO"", ""message"": ""Initializing counter state"", ""logger"": ""root"", ""requestId"": ""b01e1775-098b-4278-8078-b7d0d06d1858"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/ee38fe71-1419-4337-acf2-e48014036c74/8f5af08f-01a4-3704-a289-032be224c2d8"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776822986776,"{""timestamp"": ""2026-04-22T01:56:26Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_invocation\"", \""test_case\"": \""counter_replay_observation_001\"", \""step\"": \""initialize_counter\"", \""wall_time\"": 1776822986.7760851}"", ""logger"": ""root"", ""requestId"": ""b01e1775-098b-4278-8078-b7d0d06d1858"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/ee38fe71-1419-4337-acf2-e48014036c74/8f5af08f-01a4-3704-a289-032be224c2d8"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776822986776,"{""timestamp"": ""2026-04-22T01:56:26Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_duration\"", \""test_case\"": \""counter_replay_observation_001\"", \""step\"": \""initialize_counter\"", \""duration_ms\"": 19.186, \""status\"": \""success\""}"", ""logger"": ""root"", ""requestId"": ""b01e1775-098b-4278-8078-b7d0d06d1858"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/ee38fe71-1419-4337-acf2-e48014036c74/8f5af08f-01a4-3704-a289-032be224c2d8"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776822987189,"{""timestamp"": ""2026-04-22T01:56:27Z"", ""level"": ""INFO"", ""message"": ""Applying operation=increment, amount=1, fail_mode=none, current_state={'value': 0, 'version': 0}, failure_key=None"", ""logger"": ""root"", ""requestId"": ""b01e1775-098b-4278-8078-b7d0d06d1858"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/ee38fe71-1419-4337-acf2-e48014036c74/8f5af08f-01a4-3704-a289-032be224c2d8"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776822987190,"{""timestamp"": ""2026-04-22T01:56:27Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_invocation\"", \""test_case\"": \""counter_replay_observation_001\"", \""step\"": \""apply_counter_operation\"", \""operation\"": \""increment\"", \""fail_mode\"": \""none\"", \""wall_time\"": 1776822987.190074}"", ""logger"": ""root"", ""requestId"": ""b01e1775-098b-4278-8078-b7d0d06d1858"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/ee38fe71-1419-4337-acf2-e48014036c74/8f5af08f-01a4-3704-a289-032be224c2d8"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776823017190,"{""timestamp"": ""2026-04-22T01:56:57Z"", ""level"": ""INFO"", ""message"": ""Updated state={'value': 1, 'version': 1}"", ""logger"": ""root"", ""requestId"": ""b01e1775-098b-4278-8078-b7d0d06d1858"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/ee38fe71-1419-4337-acf2-e48014036c74/8f5af08f-01a4-3704-a289-032be224c2d8"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776823017190,"{""timestamp"": ""2026-04-22T01:56:57Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_duration\"", \""test_case\"": \""counter_replay_observation_001\"", \""step\"": \""apply_counter_operation\"", \""operation\"": \""increment\"", \""fail_mode\"": \""none\"", \""duration_ms\"": 30000.833, \""status\"": \""success\""}"", ""logger"": ""root"", ""requestId"": ""b01e1775-098b-4278-8078-b7d0d06d1858"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/ee38fe71-1419-4337-acf2-e48014036c74/8f5af08f-01a4-3704-a289-032be224c2d8"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776823017342,"{""timestamp"": ""2026-04-22T01:56:57Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_invocation\"", \""test_case\"": \""counter_replay_observation_001\"", \""step\"": \""build_response\"", \""wall_time\"": 1776823017.3419986}"", ""logger"": ""root"", ""requestId"": ""b01e1775-098b-4278-8078-b7d0d06d1858"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/ee38fe71-1419-4337-acf2-e48014036c74/8f5af08f-01a4-3704-a289-032be224c2d8"", ""operationName"": ""build_response"", ""attempt"": 1, ""operationId"": ""6f760b9e9eac89f07ab0223b0f4acb04d1e355d893a1b86a83f4d4b405adee99""}
"
1776823017342,"{""timestamp"": ""2026-04-22T01:56:57Z"", ""level"": ""INFO"", ""message"": ""Returning result={'message': 'fase1-counter-durable executed successfully', 'counter_value': 1, 'version': 1}"", ""logger"": ""root"", ""requestId"": ""b01e1775-098b-4278-8078-b7d0d06d1858"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/ee38fe71-1419-4337-acf2-e48014036c74/8f5af08f-01a4-3704-a289-032be224c2d8"", ""operationName"": ""build_response"", ""attempt"": 1, ""operationId"": ""6f760b9e9eac89f07ab0223b0f4acb04d1e355d893a1b86a83f4d4b405adee99""}
"
1776823017342,"{""timestamp"": ""2026-04-22T01:56:57Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_duration\"", \""test_case\"": \""counter_replay_observation_001\"", \""step\"": \""build_response\"", \""duration_ms\"": 0.492, \""status\"": \""success\""}"", ""logger"": ""root"", ""requestId"": ""b01e1775-098b-4278-8078-b7d0d06d1858"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/ee38fe71-1419-4337-acf2-e48014036c74/8f5af08f-01a4-3704-a289-032be224c2d8"", ""operationName"": ""build_response"", ""attempt"": 1, ""operationId"": ""6f760b9e9eac89f07ab0223b0f4acb04d1e355d893a1b86a83f4d4b405adee99""}
"
