timestamp,message
1776816457502,"{""time"":""2026-04-22T00:07:37.502Z"",""type"":""platform.initStart"",""record"":{""initializationType"":""on-demand"",""phase"":""init"",""runtimeVersion"":""python:3.14.DurableFunction.v13"",""runtimeVersionArn"":""arn:aws:lambda:us-east-2::runtime:6a18f8e2e69c0be566b1a6e42d8d759c7f0f0b21acdc9f45bb7c2c527a8ea13a"",""functionName"":""fase1-counter-durable"",""functionVersion"":""$LATEST""}}"
1776816458771,"{""timestamp"": ""2026-04-22T00:07:38Z"", ""level"": ""INFO"", ""message"": ""Found credentials in environment variables."", ""logger"": ""botocore.credentials"", ""requestId"": """"}
"
1776816458879,"{""time"":""2026-04-22T00:07:38.879Z"",""type"":""platform.start"",""record"":{""requestId"":""361d18bb-8199-44a9-beff-e176f68b1285"",""functionArn"":""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST"",""version"":""$LATEST""}}"
1776816459106,"{""timestamp"": ""2026-04-22T00:07:39Z"", ""level"": ""INFO"", ""message"": ""Received event={'test_case': 'counter_decrement_001', 'description': '1.1 Basic decrement operation - verifies state is persisted and updated correctly', 'state': {'value': 10, 'version': 0}, 'operation': 'decrement', 'amount': 1, 'fail_mode': 'none'}"", ""logger"": ""root"", ""requestId"": ""361d18bb-8199-44a9-beff-e176f68b1285"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/dde21031-2eb6-449f-b2d5-1401d1d30b60/57cd00e2-d1d3-325c-9393-6c5d425709bc""}
"
1776816459106,"{""timestamp"": ""2026-04-22T00:07:39Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""invocation_attempt\"", \""test_case\"": \""counter_decrement_001\"", \""invocation_count\"": 1, \""seconds_since_module_load\"": 0.231, \""is_likely_replay\"": false}"", ""logger"": ""root"", ""requestId"": ""361d18bb-8199-44a9-beff-e176f68b1285"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/dde21031-2eb6-449f-b2d5-1401d1d30b60/57cd00e2-d1d3-325c-9393-6c5d425709bc""}
"
1776816459106,"{""timestamp"": ""2026-04-22T00:07:39Z"", ""level"": ""INFO"", ""message"": ""Initializing counter state"", ""logger"": ""root"", ""requestId"": ""361d18bb-8199-44a9-beff-e176f68b1285"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/dde21031-2eb6-449f-b2d5-1401d1d30b60/57cd00e2-d1d3-325c-9393-6c5d425709bc"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776816459125,"{""timestamp"": ""2026-04-22T00:07:39Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_invocation\"", \""test_case\"": \""counter_decrement_001\"", \""step\"": \""initialize_counter\"", \""wall_time\"": 1776816459.1257224}"", ""logger"": ""root"", ""requestId"": ""361d18bb-8199-44a9-beff-e176f68b1285"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/dde21031-2eb6-449f-b2d5-1401d1d30b60/57cd00e2-d1d3-325c-9393-6c5d425709bc"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776816459126,"{""timestamp"": ""2026-04-22T00:07:39Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_duration\"", \""test_case\"": \""counter_decrement_001\"", \""step\"": \""initialize_counter\"", \""duration_ms\"": 19.158, \""status\"": \""success\""}"", ""logger"": ""root"", ""requestId"": ""361d18bb-8199-44a9-beff-e176f68b1285"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/dde21031-2eb6-449f-b2d5-1401d1d30b60/57cd00e2-d1d3-325c-9393-6c5d425709bc"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776816459545,"{""timestamp"": ""2026-04-22T00:07:39Z"", ""level"": ""INFO"", ""message"": ""Applying operation=decrement, amount=1, fail_mode=none, current_state={'value': 10, 'version': 0}, failure_key=None"", ""logger"": ""root"", ""requestId"": ""361d18bb-8199-44a9-beff-e176f68b1285"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/dde21031-2eb6-449f-b2d5-1401d1d30b60/57cd00e2-d1d3-325c-9393-6c5d425709bc"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776816459546,"{""timestamp"": ""2026-04-22T00:07:39Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_invocation\"", \""test_case\"": \""counter_decrement_001\"", \""step\"": \""apply_counter_operation\"", \""operation\"": \""decrement\"", \""fail_mode\"": \""none\"", \""wall_time\"": 1776816459.546081}"", ""logger"": ""root"", ""requestId"": ""361d18bb-8199-44a9-beff-e176f68b1285"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/dde21031-2eb6-449f-b2d5-1401d1d30b60/57cd00e2-d1d3-325c-9393-6c5d425709bc"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776816459565,"{""timestamp"": ""2026-04-22T00:07:39Z"", ""level"": ""INFO"", ""message"": ""Updated state={'value': 9, 'version': 1}"", ""logger"": ""root"", ""requestId"": ""361d18bb-8199-44a9-beff-e176f68b1285"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/dde21031-2eb6-449f-b2d5-1401d1d30b60/57cd00e2-d1d3-325c-9393-6c5d425709bc"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776816459566,"{""timestamp"": ""2026-04-22T00:07:39Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_duration\"", \""test_case\"": \""counter_decrement_001\"", \""step\"": \""apply_counter_operation\"", \""operation\"": \""decrement\"", \""fail_mode\"": \""none\"", \""duration_ms\"": 32.359, \""status\"": \""success\""}"", ""logger"": ""root"", ""requestId"": ""361d18bb-8199-44a9-beff-e176f68b1285"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/dde21031-2eb6-449f-b2d5-1401d1d30b60/57cd00e2-d1d3-325c-9393-6c5d425709bc"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776816459712,"{""timestamp"": ""2026-04-22T00:07:39Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_invocation\"", \""test_case\"": \""counter_decrement_001\"", \""step\"": \""build_response\"", \""wall_time\"": 1776816459.7120285}"", ""logger"": ""root"", ""requestId"": ""361d18bb-8199-44a9-beff-e176f68b1285"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/dde21031-2eb6-449f-b2d5-1401d1d30b60/57cd00e2-d1d3-325c-9393-6c5d425709bc"", ""operationName"": ""build_response"", ""attempt"": 1, ""operationId"": ""6f760b9e9eac89f07ab0223b0f4acb04d1e355d893a1b86a83f4d4b405adee99""}
"
1776816459712,"{""timestamp"": ""2026-04-22T00:07:39Z"", ""level"": ""INFO"", ""message"": ""Returning result={'message': 'fase1-counter-durable executed successfully', 'counter_value': 9, 'version': 1}"", ""logger"": ""root"", ""requestId"": ""361d18bb-8199-44a9-beff-e176f68b1285"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/dde21031-2eb6-449f-b2d5-1401d1d30b60/57cd00e2-d1d3-325c-9393-6c5d425709bc"", ""operationName"": ""build_response"", ""attempt"": 1, ""operationId"": ""6f760b9e9eac89f07ab0223b0f4acb04d1e355d893a1b86a83f4d4b405adee99""}
"
1776816459725,"{""timestamp"": ""2026-04-22T00:07:39Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_duration\"", \""test_case\"": \""counter_decrement_001\"", \""step\"": \""build_response\"", \""duration_ms\"": 0.498, \""status\"": \""success\""}"", ""logger"": ""root"", ""requestId"": ""361d18bb-8199-44a9-beff-e176f68b1285"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/dde21031-2eb6-449f-b2d5-1401d1d30b60/57cd00e2-d1d3-325c-9393-6c5d425709bc"", ""operationName"": ""build_response"", ""attempt"": 1, ""operationId"": ""6f760b9e9eac89f07ab0223b0f4acb04d1e355d893a1b86a83f4d4b405adee99""}
"
1776816459860,"{""timestamp"": ""2026-04-22T00:07:39Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""checkpoint_size\"", \""test_case\"": \""counter_decrement_001\"", \""size_kb\"": 0.025, \""state_version\"": 1, \""counter_value\"": 9}"", ""logger"": ""root"", ""requestId"": ""361d18bb-8199-44a9-beff-e176f68b1285"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/dde21031-2eb6-449f-b2d5-1401d1d30b60/57cd00e2-d1d3-325c-9393-6c5d425709bc""}
"
