timestamp,message
1776629876729,"{""time"":""2026-04-19T20:17:56.729Z"",""type"":""platform.initStart"",""record"":{""initializationType"":""on-demand"",""phase"":""init"",""runtimeVersion"":""python:3.14.DurableFunction.v12"",""runtimeVersionArn"":""arn:aws:lambda:us-east-2::runtime:4701d8d3b7c4bfef1b350764e0c3004591dee86d631c9993ab2217127e368c50"",""functionName"":""fase1-counter-durable"",""functionVersion"":""$LATEST"",""instanceId"":""2026/04/19/[$LATEST]02a48e534c8c45c99ea2e2e4e216fdcc"",""instanceMaxMemory"":134217728}}"
1776629877300,"{""timestamp"": ""2026-04-19T20:17:57Z"", ""level"": ""INFO"", ""message"": ""Found credentials in environment variables."", ""logger"": ""botocore.credentials"", ""requestId"": """"}
"
1776629877404,"{""time"":""2026-04-19T20:17:57.404Z"",""type"":""platform.start"",""record"":{""requestId"":""3cedd0f2-cab7-4c2c-9dc9-dfc387da2843"",""functionArn"":""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST"",""version"":""$LATEST""}}"
1776629877614,"{""timestamp"": ""2026-04-19T20:17:57Z"", ""level"": ""INFO"", ""message"": ""Received event={'test_case': 'counter_fail_always_001', 'description': '1.2 Permanent failure - operation always fails, durable runtime propagates error after exhausting retries', 'state': {'value': 0, 'version': 0}, 'operation': 'increment', 'amount': 1, 'fail_mode': 'always'}"", ""logger"": ""root"", ""requestId"": ""3cedd0f2-cab7-4c2c-9dc9-dfc387da2843"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/51b34274-a92d-42a7-a67a-0be3eae383cb/25baf04b-ec44-3c94-a0b8-4aea951fa16f""}
"
1776629877634,"{""timestamp"": ""2026-04-19T20:17:57Z"", ""level"": ""INFO"", ""message"": ""Initializing counter state"", ""logger"": ""root"", ""requestId"": ""3cedd0f2-cab7-4c2c-9dc9-dfc387da2843"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/51b34274-a92d-42a7-a67a-0be3eae383cb/25baf04b-ec44-3c94-a0b8-4aea951fa16f"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776629877634,"{""timestamp"": ""2026-04-19T20:17:57Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_duration\"", \""test_case\"": \""counter_fail_always_001\"", \""step\"": \""initialize_counter\"", \""duration_ms\"": 0.296, \""status\"": \""success\""}"", ""logger"": ""root"", ""requestId"": ""3cedd0f2-cab7-4c2c-9dc9-dfc387da2843"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/51b34274-a92d-42a7-a67a-0be3eae383cb/25baf04b-ec44-3c94-a0b8-4aea951fa16f"", ""operationName"": ""initialize_counter"", ""attempt"": 1, ""operationId"": ""1ced8f5be2db23a6513eba4d819c73806424748a7bc6fa0d792cc1c7d1775a97""}
"
1776629878041,"{""timestamp"": ""2026-04-19T20:17:58Z"", ""level"": ""INFO"", ""message"": ""Applying operation=increment, amount=1, fail_mode=always, current_state={'value': 0, 'version': 0}, failure_key=None"", ""logger"": ""root"", ""requestId"": ""3cedd0f2-cab7-4c2c-9dc9-dfc387da2843"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/51b34274-a92d-42a7-a67a-0be3eae383cb/25baf04b-ec44-3c94-a0b8-4aea951fa16f"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776629878041,"{""timestamp"": ""2026-04-19T20:17:58Z"", ""level"": ""ERROR"", ""message"": ""Simulated permanent failure in apply_counter_operation"", ""logger"": ""root"", ""requestId"": ""3cedd0f2-cab7-4c2c-9dc9-dfc387da2843"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/51b34274-a92d-42a7-a67a-0be3eae383cb/25baf04b-ec44-3c94-a0b8-4aea951fa16f"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776629878041,"{""timestamp"": ""2026-04-19T20:17:58Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_duration\"", \""test_case\"": \""counter_fail_always_001\"", \""step\"": \""apply_counter_operation\"", \""operation\"": \""increment\"", \""fail_mode\"": \""always\"", \""duration_ms\"": 0.378, \""status\"": \""error\""}"", ""logger"": ""root"", ""requestId"": ""3cedd0f2-cab7-4c2c-9dc9-dfc387da2843"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/51b34274-a92d-42a7-a67a-0be3eae383cb/25baf04b-ec44-3c94-a0b8-4aea951fa16f"", ""operationName"": ""apply_counter_operation"", ""attempt"": 1, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776629878055,"{""timestamp"": ""2026-04-19T20:17:58Z"", ""level"": ""ERROR"", ""message"": ""❌ failed step for id: c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6, name: apply_counter_operation"", ""logger"": ""aws_durable_execution_sdk_python.operation.step"", ""stackTrace"": [""  File \""/var/lang/lib/python3.14/site-packages/aws_durable_execution_sdk_python/operation/step.py\"", line 139, in step_handler
    raw_result: T = func(step_context)
                    ~~~~^^^^^^^^^^^^^^
"", ""  File \""/var/lang/lib/python3.14/site-packages/aws_durable_execution_sdk_python/context.py\"", line 84, in function_with_arguments
    return func(context, *args, **kwargs)
"", ""  File \""/var/task/lambda_function.py\"", line 128, in apply_counter_operation
    raise RuntimeError(\""Simulated permanent failure in apply_counter_operation\"")
""], ""errorType"": ""RuntimeError"", ""errorMessage"": ""Simulated permanent failure in apply_counter_operation"", ""requestId"": ""3cedd0f2-cab7-4c2c-9dc9-dfc387da2843"", ""location"": ""/var/lang/lib/python3.14/site-packages/aws_durable_execution_sdk_python/operation/step.py:step_handler:174""}
"
1776629878203,"{""timestamp"": ""2026-04-19T20:17:58Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""execution_duration\"", \""test_case\"": \""counter_fail_always_001\"", \""operation\"": \""increment\"", \""fail_mode\"": \""always\"", \""duration_ms\"": 588.434, \""status\"": \""success\""}"", ""logger"": ""root"", ""requestId"": ""3cedd0f2-cab7-4c2c-9dc9-dfc387da2843"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/51b34274-a92d-42a7-a67a-0be3eae383cb/25baf04b-ec44-3c94-a0b8-4aea951fa16f""}
"
1776629878305,"{""time"":""2026-04-19T20:17:58.305Z"",""type"":""platform.report"",""record"":{""requestId"":""3cedd0f2-cab7-4c2c-9dc9-dfc387da2843"",""metrics"":{""durationMs"":900.325,""billedDurationMs"":1572,""memorySizeMB"":128,""maxMemoryUsedMB"":96,""initDurationMs"":671.65},""status"":""success""}}"
1776629888254,"{""time"":""2026-04-19T20:18:08.254Z"",""type"":""platform.start"",""record"":{""requestId"":""e7d4e68b-5217-4ccb-87f3-463453b1e072"",""functionArn"":""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST"",""version"":""$LATEST""}}"
1776629888314,"{""timestamp"": ""2026-04-19T20:18:08Z"", ""level"": ""INFO"", ""message"": ""Applying operation=increment, amount=1, fail_mode=always, current_state={'value': 0, 'version': 0}, failure_key=None"", ""logger"": ""root"", ""requestId"": ""e7d4e68b-5217-4ccb-87f3-463453b1e072"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/51b34274-a92d-42a7-a67a-0be3eae383cb/25baf04b-ec44-3c94-a0b8-4aea951fa16f"", ""operationName"": ""apply_counter_operation"", ""attempt"": 2, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776629888334,"{""timestamp"": ""2026-04-19T20:18:08Z"", ""level"": ""ERROR"", ""message"": ""Simulated permanent failure in apply_counter_operation"", ""logger"": ""root"", ""requestId"": ""e7d4e68b-5217-4ccb-87f3-463453b1e072"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/51b34274-a92d-42a7-a67a-0be3eae383cb/25baf04b-ec44-3c94-a0b8-4aea951fa16f"", ""operationName"": ""apply_counter_operation"", ""attempt"": 2, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776629888334,"{""timestamp"": ""2026-04-19T20:18:08Z"", ""level"": ""INFO"", ""message"": ""METRIC {\""metric_type\"": \""step_duration\"", \""test_case\"": \""counter_fail_always_001\"", \""step\"": \""apply_counter_operation\"", \""operation\"": \""increment\"", \""fail_mode\"": \""always\"", \""duration_ms\"": 19.638, \""status\"": \""error\""}"", ""logger"": ""root"", ""requestId"": ""e7d4e68b-5217-4ccb-87f3-463453b1e072"", ""executionArn"": ""arn:aws:lambda:us-east-2:851725525148:function:fase1-counter-durable:$LATEST/durable-execution/51b34274-a92d-42a7-a67a-0be3eae383cb/25baf04b-ec44-3c94-a0b8-4aea951fa16f"", ""operationName"": ""apply_counter_operation"", ""attempt"": 2, ""operationId"": ""c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6""}
"
1776629888335,"{""timestamp"": ""2026-04-19T20:18:08Z"", ""level"": ""ERROR"", ""message"": ""❌ failed step for id: c5faca15ac2f93578b39ef4b6bbb871bdedce4ddd584fd31f0bb66fade3947e6, name: apply_counter_operation"", ""logger"": ""aws_durable_execution_sdk_python.operation.step"", ""stackTrace"": [""  File \""/var/lang/lib/python3.14/site-packages/aws_durable_execution_sdk_python/operation/step.py\"", line 139, in step_handler
    raw_result: T = func(step_context)
                    ~~~~^^^^^^^^^^^^^^
"", ""  File \""/var/lang/lib/python3.14/site-packages/aws_durable_execution_sdk_python/context.py\"", line 84, in function_with_arguments
    return func(context, *args, **kwargs)
"", ""  File \""/var/task/lambda_function.py\"", line 128, in apply_counter_operation
    raise RuntimeError(\""Simulated permanent failure in apply_counter_operation\"")
""], ""errorType"": ""RuntimeError"", ""errorMessage"": ""Simulated permanent failure in apply_counter_operation"", ""requestId"": ""e7d4e68b-5217-4ccb-87f3-463453b1e072"", ""location"": ""/var/lang/lib/python3.14/site-packages/aws_durable_execution_sdk_python/operation/step.py:step_handler:174""}
"
